id,irony
1540300986786451456,0.18879574537277222
1537694352402788352,0.489196240901947
1537551356281733120,0.0959063172340393
1537544006162432000,0.09262359142303467
1537537297586978816,0.08738058805465698
1537525996060041216,0.12355303764343262
1537523162140884992,0.10304462909698486
1537519908573134848,0.055198729038238525
1537515760511221760,0.2533555030822754
1537514653642895360,0.055609822273254395
1537514436528832512,0.36451780796051025
1537513455128825856,0.26133406162261963
1537509739902517248,0.045206665992736816
1537507678288855040,0.7012117505073547
1537505779300896768,0.7911942005157471
1537503599260860416,0.0722547173500061
1537499452809916416,0.06421875953674316
1537496883152691200,0.07724887132644653
1537493098602942464,0.07995426654815674
1537492659677278208,0.11671650409698486
1537492476113862656,0.07069683074951172
1537487772704980992,0.08863651752471924
1537466455880499200,0.21872639656066895
1537465641149554688,0.7012117505073547
1537464766578425856,0.23064374923706055
1537456420999806976,0.06456822156906128
1537455747939938304,0.7012117505073547
1537454529951715328,0.27909135818481445
1537445487271284736,0.22971045970916748
1537443213920722944,0.10244888067245483
1537432566042484736,0.8604220151901245
1537427701195153408,0.07517600059509277
1537424777463357440,0.23123270273208618
1537421645337751552,0.11321777105331421
1537413523499794432,0.11427175998687744
1537413253596434432,0.14131444692611694
1537412868504702976,0.10518515110015869
1537410526057201664,0.5503124594688416
1537410404024045568,0.5503124594688416
1537406920100925440,0.052574872970581055
1537406887699828736,0.31141507625579834
1537405691652100096,0.22162240743637085
1537404394064445440,0.33713966608047485
1537403000121081856,0.17213696241378784
1537400961127395328,0.06033766269683838
1537400318484713472,0.6723677515983582
1537399756237971456,0.47649580240249634
1537395994341560320,0.12982040643692017
1537393004432003072,0.2638569474220276
1537391459233681408,0.17337775230407715
1537390293682634752,0.07403260469436646
1537389667322150912,0.7699864506721497
1537389181428695040,0.07313740253448486
1537387049673793536,0.16220545768737793
1537386318430453760,0.14294320344924927
1537385922760740864,0.10183149576187134
1537379875174109184,0.03382784128189087
1537379803535446016,0.4097158908843994
1537376224426729472,0.5808948278427124
1537374639541866496,0.720055103302002
1537370080220446720,0.22716617584228516
1537369902708838400,0.14884358644485474
1537368651485028352,0.05436086654663086
1537363335229984768,0.08505481481552124
1537360519774064640,0.489196240901947
1537359581956939776,0.21189510822296143
1537359517679230976,0.28445911407470703
1537359047959187456,0.06704294681549072
1537358851724525568,0.6778242588043213
1537358464896446464,0.13669496774673462
1537358223958761472,0.04335302114486694
1537358221345685504,0.12149298191070557
1537357994916294656,0.07013809680938721
1537357586210725888,0.24516671895980835
1537357112757583872,0.05794215202331543
1537356911292600320,0.23989272117614746
1537356488695586816,0.0416756272315979
1537356444055621632,0.11176073551177979
1537355403230695424,0.2578621506690979
1537354554559307776,0.09972119331359863
1537354263076032512,0.08071225881576538
1537352874530951168,0.08627176284790039
1537351958092193792,0.04873800277709961
1537347228041244672,0.0767202377319336
1537345801403392000,0.07035571336746216
1537343234577514496,0.1544870138168335
1537340250002964480,0.06030482053756714
1537340022344630272,0.9193241000175476
1537339802990813184,0.43085622787475586
1537339090219188224,0.17787742614746094
1537338776900583424,0.6397219896316528
1537336434146803712,0.06291788816452026
1537336202281492480,0.21393603086471558
1537336045884301312,0.5376400351524353
1537335758771593216,0.14151954650878906
1537335681546129408,0.05724376440048218
1537335212753014784,0.15949463844299316
1537334350857097216,0.8936347961425781
1537334083373629440,0.10231667757034302
1537333664245235712,0.05759149789810181
1537332466888892416,0.15968972444534302
1537331463166779392,0.09080672264099121
1537331424549814272,0.23536014556884766
1537330725887803392,0.05209314823150635
1537327213632184320,0.15613794326782227
1537326121355825152,0.09564226865768433
1537322551055106048,0.14612746238708496
1537321885347852288,0.08644270896911621
1537320366762237952,0.495294988155365
1537319632394231808,0.18970078229904175
1537315777220583424,0.061048805713653564
1537314518556102656,0.15948420763015747
1537312543022129152,0.58493971824646
1537309621773271040,0.25339454412460327
1537308344666443776,0.1997509002685547
1537303839795290112,0.10559952259063721
1537276164749897728,0.1803688406944275
1537273973703991296,0.10399973392486572
1537247266917974016,0.14314085245132446
1537246546953023488,0.2482372522354126
1537235317572632576,0.09241580963134766
1537235294230958080,0.14991682767868042
1537234974306250752,0.43851959705352783
1537217771787927552,0.783490002155304
1537216839914487808,0.09258401393890381
1537208610446618624,0.16492301225662231
1537206909069053952,0.17042005062103271
1537206229411430400,0.6668771505355835
1537205071863324672,0.17754614353179932
1537204824097312768,0.07211434841156006
1537203803178651648,0.19901680946350098
1537203097218457600,0.1366901993751526
1537201655497773056,0.23681038618087769
1537201262189588480,0.3349032402038574
1537199815075024896,0.8076946139335632
1537198762262777856,0.6376329064369202
1537197075775033344,0.2126326560974121
1537196704721956864,0.2575904130935669
1537196296922189824,0.15064120292663574
1537195721622970368,0.8450390696525574
1537195335176572928,0.3186328411102295
1537194204559986688,0.4676451086997986
1537193779375099904,0.911120593547821
1537192813397426176,0.1556435227394104
1537192454058917888,0.7012117505073547
1537189554238914560,0.09502232074737549
1537188390055333888,0.1413310170173645
1537188376369061888,0.04982268810272217
1537187793121705984,0.42329859733581543
1537187600070545408,0.053369879722595215
1537187079557357568,0.08415579795837402
1537186789068349440,0.15394026041030884
1537185467770507264,0.1396741271018982
1537185159048462336,0.2338743805885315
1537184748447186944,0.14361226558685303
1537184746333405184,0.20755928754806519
1537184214587777024,0.8466041088104248
1537183874467364864,0.7857170701026917
1537183850371362816,0.9231257438659668
1537183757832441856,0.20217043161392212
1537183618317025280,0.16450142860412598
1537182738326900736,0.21222025156021118
1537182381978931200,0.38640373945236206
1537182279155339264,0.39509308338165283
1537182270351720448,0.03833740949630737
1537181700295622656,0.06404417753219604
1537181229526794240,0.2129623293876648
1537180618643185664,0.24311137199401855
1537180412019150848,0.6196471452713013
1537180117541146624,0.5158897638320923
1537180108238245888,0.19563782215118408
1537178427148488704,0.23700064420700073
1537178294977691648,0.04637718200683594
1537176784026107904,0.7012117505073547
1537176222655979520,0.7868590950965881
1537175924474527744,0.1100277304649353
1537175564615880704,0.37205612659454346
1537175083789209600,0.08756589889526367
1537175037890928640,0.7012117505073547
1537175037849083904,0.03988116979598999
1537174969507057664,0.13047736883163452
1537174657811501056,0.7012117505073547
1537174560482766848,0.7012117505073547
1537174412088205312,0.7012117505073547
1537174260116082688,0.4330875873565674
1537174232563605504,0.7012117505073547
1537174193485271040,0.205061137676239
1537174163504390144,0.7012117505073547
1537174053987000320,0.7012117505073547
1537173992758460416,0.21693086624145508
1537173982226665472,0.7012117505073547
1537173879659057152,0.07699692249298096
1537173580915539968,0.6573300957679749
1537173406508060672,0.6770607233047485
1537172835256438784,0.16254520416259766
1537171544924995584,0.4338856339454651
1537171440205701120,0.08189880847930908
1537171379124068352,0.20789164304733276
1537171077205573632,0.11120432615280151
1537170973719515136,0.06466877460479736
1537170442502512640,0.1537826657295227
1537170290115072000,0.13510942459106445
1537170206417625088,0.21997708082199097
1537170065640067072,0.07250243425369263
1537170018567434240,0.6209362745285034
1537169578018713600,0.6624025106430054
1537169496884105216,0.5891693830490112
1537169387412668416,0.03632521629333496
1537168927708418048,0.93779456615448
1537168796875730944,0.06144559383392334
1537168650687467520,0.37414467334747314
1537168424153006080,0.7012117505073547
1537167915895574528,0.5957031846046448
1537167601842913280,0.3595866560935974
1537167561099460608,0.826716959476471
1537167146031144960,0.8696694374084473
1537167024870379520,0.12469959259033203
1537166891445276672,0.2834267020225525
1537165920380289024,0.3434482216835022
1537165819947409408,0.1121167540550232
1537165804239659008,0.649873673915863
1537165512559427584,0.9013753533363342
1537165443047337984,0.2418045997619629
1537164895023685632,0.7215644121170044
1537164669055447040,0.044138967990875244
1537164517033054208,0.7012117505073547
1537164364205002752,0.7268010377883911
1537164156431908864,0.9308895468711853
1537163696761339904,0.08382409811019897
1537163615572213760,0.7012117505073547
1537163573041979392,0.6053149104118347
1537163542603915264,0.7012117505073547
1537163515248746496,0.11957848072052002
1537163498266013696,0.7012117505073547
1537163474433937408,0.7012117505073547
1537163418867744768,0.6798925995826721
1537163394712731648,0.7012117505073547
1537163258771161088,0.10113263130187988
1537163068060356608,0.056391775608062744
1537163054273667072,0.7012117505073547
1537163015358922752,0.5127526521682739
1537163006467088384,0.6053149104118347
1537162969200709632,0.7012117505073547
1537162939530108928,0.11957848072052002
1537162914246840320,0.7012117505073547
1537162873465716736,0.7012117505073547
1537162854192885760,0.7012117505073547
1537162524881297408,0.23245716094970703
1537161991453872128,0.0501059889793396
1537161755385905152,0.08160287141799927
1537161742161256448,0.12980234622955322
1537161001942016000,0.4994162321090698
1537160421471309824,0.05368685722351074
1537160312218079232,0.36089152097702026
1537160277870903296,0.7012117505073547
1537160238549409792,0.11304289102554321
1537160036413317120,0.42345166206359863
1537160013482950656,0.09651422500610352
1537159715159003136,0.10622864961624146
1537159668392505344,0.9758688807487488
1537159597395300352,0.8534219861030579
1537158719582003200,0.04723238945007324
1537158596328312832,0.09188574552536011
1537157995108474880,0.1391008496284485
1537157545265139712,0.03693324327468872
1537157082776059904,0.1030358076095581
1537156524086263808,0.07006728649139404
1537156264496619520,0.10447543859481812
1537156125862273024,0.08364230394363403
1537156084829388800,0.07361960411071777
1537156046074036224,0.8931631445884705
1537155132126662656,0.08058732748031616
1537154950136008704,0.15995138883590698
1537154838139658240,0.27659082412719727
1537154555041001472,0.2525073289871216
1537154458962075648,0.14965319633483887
1537154200882274304,0.47181469202041626
1537154125883908096,0.3300436735153198
1537153795641200640,0.7012117505073547
1537153528635981824,0.7012117505073547
1537153439804833792,0.7012117505073547
1537153280295555072,0.7012117505073547
1537152718275485696,0.6093406677246094
1537152558409601024,0.14523136615753174
1537152342159769600,0.052270710468292236
1537152183208132608,0.069283127784729
1537151720102436864,0.08013534545898438
1537151671666712576,0.028107762336730957
1537151184548552704,0.567800760269165
1537151071394619392,0.17482739686965942
1537151049580089344,0.620402991771698
1537150826023632896,0.14979290962219238
1537150585928945664,0.2804921269416809
1537150216536834048,0.07976007461547852
1537150186228748288,0.3390691876411438
1537150093069000704,0.07287752628326416
1537147541569032192,0.1543511152267456
1537140611991711744,0.9711987972259521
1537138824312238080,0.12249821424484253
1537137164982669312,0.08334100246429443
1537137133617569792,0.25038236379623413
1537136569542397952,0.11850082874298096
1537136381285261312,0.5910046696662903
1537134333689049088,0.7803307771682739
1537379685356675072,0.35788387060165405
1519061779707580416,0.23781949281692505
1505854928111165440,0.29935842752456665
1505839028620378112,0.6238812804222107
1505835715376132096,0.13557559251785278
1505835547016765440,0.03466564416885376
1505834985575563264,0.0351787805557251
1505834827228061696,0.04263883829116821
1505834737595727872,0.30975615978240967
1505834219926437888,0.09816396236419678
1505834152201003008,0.24449211359024048
1505833492298575872,0.17164099216461182
1505668802125737984,0.04486292600631714
1505657959501680640,0.09158682823181152
1505632263802871808,0.7732091546058655
1505612116253892608,0.27933812141418457
1505598421956272128,0.027006864547729492
1505598067550031872,0.04031515121459961
1505597611478241280,0.3515048027038574
1505597475289288704,0.17848742008209229
1505596937810190336,0.0329127311706543
1505596780863438848,0.17283332347869873
1505594763050950656,0.030391573905944824
1505593005134290944,0.09643197059631348
1505568257423646720,0.19163572788238525
1505558782813822976,0.031226277351379395
1505517077246976000,0.31194865703582764
1505515367321546752,0.136882483959198
1505511811394977792,0.31114327907562256
1505497714666188800,0.8894197940826416
1505487395675856896,0.10636216402053833
1505483697176420352,0.04550117254257202
1491842282861076480,0.05605679750442505
1491159248914751488,0.25457096099853516
1491158980823257088,0.10585081577301025
1483368028318351360,0.06403321027755737
1483362428448612352,0.5103292465209961
1483123377405636608,0.3879970908164978
1483121808937259008,0.41603368520736694
1483121131452305408,0.3528944253921509
1473954715205570560,0.7754052877426147
1473934428149886976,0.20279598236083984
1473747945770008576,0.5652625560760498
1473724945616318464,0.14202260971069336
1451596336344805376,0.043334364891052246
1451481093803323392,0.01905888319015503
1450846875288965120,0.041466593742370605
1449121316192276480,0.151941180229187
1447951286633107456,0.04502272605895996
1447603624239042560,0.05984163284301758
1447452656423907328,0.18782854080200195
1447313918091747328,0.794743001461029
1447253637965795328,0.8290275931358337
1447237924685242368,0.7012117505073547
1447212932727721984,0.08274126052856445
1447203064214171648,0.3400278091430664
1447159906986037248,0.7012117505073547
1447150778196664320,0.12960278987884521
1447142789628715008,0.09537708759307861
1447142131483791360,0.5512732863426208
1447141002230255616,0.16230010986328125
1447129239287996416,0.1501615047454834
1447123289130901504,0.855846643447876
1447121216788213760,0.0965680480003357
1447121093458898944,0.6352578997612
1447120785856946176,0.5775071382522583
1447115376819642368,0.38013309240341187
1447114844591771648,0.14914381504058838
1447109788152827904,0.384579598903656
1447107051956604928,0.3031599521636963
1447098152775999488,0.07946127653121948
1447090438100426752,0.22667086124420166
1447086880034541568,0.6371915936470032
1447085687216427008,0.1621379256248474
1447075998839676928,0.4367818236351013
1447038782411313152,0.07468551397323608
1447029309680488448,0.25904524326324463
1446997745135460352,0.7184290885925293
1446996703450738688,0.3466603755950928
1446992812197679104,0.8571157455444336
1446979790033104896,0.7179968357086182
1446973801011482624,0.24042606353759766
1446973513806516224,0.104469895362854
1446973154581221376,0.03751325607299805
1446972840562003968,0.21123343706130981
1446972554917330944,0.043753206729888916
1446972120551075840,0.11029165983200073
1446972103215943680,0.0550612211227417
1446971945283620864,0.048914968967437744
1446970727912116224,0.0630960464477539
1446970565525393408,0.09279745817184448
1446970258489757696,0.07319676876068115
1446970086926036992,0.047287940979003906
1446970056022368256,0.06392037868499756
1446969983624482816,0.059477150440216064
1446969763679416320,0.4945482611656189
1446968853725069312,0.0813257098197937
1446968159509024768,0.1298733949661255
1446967833548791808,0.09990453720092773
1446967650270208000,0.05751347541809082
1446967527897194496,0.08004146814346313
1446966936802299904,0.14594411849975586
1446966900626542592,0.3081718683242798
1446966298353848320,0.059113502502441406
1446966260982587392,0.047760963439941406
1446965602967502848,0.16787976026535034
1446965274578718720,0.10604101419448853
1446965206014439424,0.29428255558013916
1446965043413889024,0.035961031913757324
1446964943413293056,0.04726380109786987
1446964189206036480,0.054260849952697754
1446963899425861632,0.0327264666557312
1446963778483073024,0.6352785229682922
1446963663664033792,0.26681989431381226
1446963318070075392,0.03974336385726929
1446963194640179200,0.6352785229682922
1446963166366285824,0.07964950799942017
1446963133252349952,0.12522614002227783
1446963071549939712,0.10424923896789551
1446963011974049792,0.6352785229682922
1446962728493535232,0.0490419864654541
1446962183691247616,0.03326898813247681
1446961826009391104,0.6352785229682922
1446961795508449280,0.08598065376281738
1446961099681718272,0.17856526374816895
1446960937169195008,0.11505967378616333
1446960180499988480,0.6352785229682922
1446960090775498752,0.6352785229682922
1446959981354442752,0.6352785229682922
1446959857584820224,0.6352785229682922
1446959853365309440,0.16015750169754028
1446959334580178944,0.6352785229682922
1446959210240086016,0.07917976379394531
1446959101204905984,0.9775987863540649
1446958672240840704,0.09229415655136108
1446958546617262080,0.039674460887908936
1446957468991594496,0.06693518161773682
1446955532598878208,0.5870205760002136
1446953010148556800,0.5871836543083191
1446951274193334272,0.7012117505073547
1446950998145179648,0.15987706184387207
1446950885175791616,0.05672961473464966
1446950651523633152,0.1731255054473877
1446950507474526208,0.04716765880584717
1446949826655096832,0.7166968584060669
1446948281733496832,0.07099652290344238
1446947541040369664,0.05478620529174805
1446947256238804992,0.13095533847808838
1446946947143815168,0.14866560697555542
1446946870568304640,0.13813000917434692
1446946512508968960,0.04454773664474487
1446946260053864448,0.17543864250183105
1446946209164300288,0.24596059322357178
1446945815365312512,0.03819924592971802
1446945665624457216,0.11216866970062256
1446945637942112256,0.06605136394500732
1446945001053868032,0.05849921703338623
1446944226961465344,0.18823492527008057
1446944080609615872,0.08026719093322754
1446943124949983232,0.12668734788894653
1446942601240883200,0.22683018445968628
1446942542700982272,0.11650049686431885
1446942385297055744,0.09037917852401733
1446942197346144256,0.7004742622375488
1446942131008983040,0.073123037815094
1446941805593903104,0.55185467004776
1446941763441135616,0.0329170823097229
1446941739877609472,0.6112179160118103
1446941466580901888,0.714457631111145
1446941064657506304,0.21988028287887573
1446941020751532032,0.261843204498291
1446940969866305536,0.10624516010284424
1446940662537015296,0.18894726037979126
1446940403098390528,0.737690806388855
1446940258793410560,0.1097370982170105
1446940164287238144,0.30494189262390137
1446939636786401280,0.23415321111679077
1446939592335237120,0.24805933237075806
1446939564321484800,0.03748500347137451
1446939441570979840,0.05293482542037964
1446939088041488384,0.7012117505073547
1446938923385643008,0.1549738049507141
1446938625879511040,0.0566939115524292
1446938351911804928,0.11296486854553223
1446937404305285120,0.5343138575553894
1446937278811619328,0.06637567281723022
1446936505260331008,0.2733505964279175
1446936291124338688,0.07230192422866821
1446935913083330560,0.17664647102355957
1446935489605419008,0.7012117505073547
1446934767870558208,0.7012117505073547
1446934677613424640,0.06627196073532104
1446934006881300480,0.047042906284332275
1446933989579804672,0.11066681146621704
1446933053926952960,0.7012117505073547
1446932562866282496,0.17403221130371094
1446932530821804032,0.2626533508300781
1446932406066458624,0.08201485872268677
1446932390773985280,0.03332948684692383
1446932104403693568,0.15262597799301147
1446931951848501248,0.26139259338378906
1446931046780518400,0.2015143632888794
1446930874973499392,0.7085636258125305
1446930326673149952,0.14293962717056274
1446930201976377344,0.4474549889564514
1446930159995604992,0.7012117505073547
1446930003875307520,0.14849704504013062
1446929802200485888,0.048924148082733154
1446929524713721856,0.5930030345916748
1446929312440098816,0.4883090853691101
1446929286561206272,0.10400742292404175
1446929252587380736,0.8724192976951599
1446929158458814464,0.914739727973938
1446928693612457984,0.2665734887123108
1446928455904505856,0.06372898817062378
1446928451731140608,0.028895437717437744
1446928096347795456,0.1882907748222351
1446927282329825280,0.761644184589386
1446927203426574336,0.7623059749603271
1446926986987941888,0.08492755889892578
1446926752421490688,0.5240115523338318
1446926387793825792,0.3692963719367981
1446924670939369472,0.08659148216247559
1446924203983261696,0.6322060227394104
1446923835996098560,0.3264545798301697
1446920643455377408,0.5167993307113647
1446919903672512512,0.40126651525497437
1446919264460476416,0.425956666469574
1446907989642948608,0.08640623092651367
1446904250546614272,0.5000707507133484
1446895338376384512,0.8151915669441223
1446894503223308288,0.5142813920974731
1446894320691265536,0.037934839725494385
1446894319718313984,0.2804473042488098
1446894049215066112,0.326821506023407
1446893518979485696,0.22033435106277466
1446889747641683968,0.04453754425048828
1446889439075110912,0.6965029835700989
1446889212326854656,0.03209185600280762
1446889000191541248,0.4545552134513855
1446888594187202560,0.376304566860199
1446887577127165952,0.22792279720306396
1446886015579394048,0.425956666469574
1446884373173768192,0.21397286653518677
1446883695399481344,0.23355883359909058
1446879293884219392,0.32562774419784546
1446878802072723456,0.6515133380889893
1446878501768945664,0.028613388538360596
1446878251469709312,0.1433200240135193
1446877977875189760,0.04517936706542969
1446872301631414272,0.691244900226593
1446872219972407296,0.5280700325965881
1446872160748904448,0.09272211790084839
1446871730782416896,0.1772449016571045
1446868790093008896,0.510658860206604
1446868706680786944,0.13279223442077637
1446868319269793792,0.15909916162490845
1446868129750073344,0.5979207158088684
1446864224286879744,0.7471734285354614
1446864086030028800,0.3044864535331726
1446863516766461952,0.7012117505073547
1446863369936441344,0.46494925022125244
1446863142756265984,0.0669015645980835
1446861447133372416,0.08698266744613647
1446857885326192640,0.8886937499046326
1446857284643168256,0.1095934510231018
1446856953829933056,0.09684181213378906
1446855437069037568,0.18271607160568237
1446855085699571712,0.047303736209869385
1446855040505982976,0.3297329545021057
1446851758362406912,0.8317755460739136
1446851757469016064,0.08063381910324097
1446851030373871616,0.9275596141815186
1446850532128219136,0.0725054144859314
1446850120679661568,0.17767179012298584
1446850051440091136,0.8488801121711731
1446849527206617088,0.0353274941444397
1446849389314641920,0.13648277521133423
1446849152772608000,0.7012117505073547
1446848496091414528,0.7012117505073547
1446848474792796160,0.09783798456192017
1446848409206415360,0.05098825693130493
1446848061779611648,0.9705499410629272
1446848055030988800,0.8071893453598022
1446848021921210368,0.17986243963241577
1446847733462183936,0.7012117505073547
1446847086188716032,0.9611718654632568
1446846550655832064,0.1670699119567871
1446845861632245760,0.21541136503219604
1446845830971932672,0.17993098497390747
1446844964655312896,0.056553661823272705
1446844411107762176,0.29138946533203125
1446844268077797376,0.8889989256858826
1446843354533224448,0.7012117505073547
1446843133329879040,0.1260039210319519
1446843039444516864,0.07398641109466553
1446842691342458880,0.5090615153312683
1446842481128181760,0.18357086181640625
1446842265402478592,0.1343398094177246
1446842239896932352,0.3398510813713074
1446842229302173696,0.1142229437828064
1446841380555436032,0.9264589548110962
1446840914505342976,0.030849158763885498
1446839189606215680,0.9325222969055176
1446837785231564800,0.22363519668579102
1446835090831597568,0.20095574855804443
1446832331222814720,0.8123527765274048
1446830711378485248,0.22331923246383667
1446830518625050624,0.04644286632537842
1446830131163672576,0.11085635423660278
1446829446430920704,0.7012117505073547
1446829012148445184,0.7012117505073547
1446828577262080000,0.7012117505073547
1446826674906177536,0.17993098497390747
1446391887041028096,0.053829967975616455
1445836419461701632,0.5127593874931335
1445462047605460992,0.1570805311203003
1445451644519419904,0.13886207342147827
1445446391262679040,0.1825263500213623
1445410581532585984,0.0723833441734314
1445388622946054144,0.06507647037506104
1445329931278372864,0.25699180364608765
1445194532027572224,0.7354936599731445
1444947247624503296,0.11204808950424194
1444946062121357312,0.11955380439758301
1444939347384487936,0.033883512020111084
1444926968177250304,0.05035501718521118
1444724185868156928,0.06049692630767822
1444708717291839488,0.1302928328514099
1444701269042532352,0.2108919620513916
1444700566433771520,0.7442115545272827
1444695748818481152,0.2205612063407898
1444687697449299968,0.12571555376052856
1444679573585682432,0.1130877137184143
1444662775146553344,0.06215333938598633
1444658822799319040,0.032409489154815674
1444658583191293952,0.04399240016937256
1444657821845491712,0.04364013671875
1444654408126566400,0.40738779306411743
1444636031974789120,0.07569456100463867
1444635485327052800,0.5966484546661377
1444635097999814656,0.06719791889190674
1444634428110786560,0.12255966663360596
1444628002919309312,0.19536298513412476
1444627578065760256,0.059832990169525146
1444626864899825664,0.44778233766555786
1444625773818691584,0.08792591094970703
1444625573985275904,0.6103392243385315
1444623831663063040,0.040447890758514404
1444576041574576128,0.8118423819541931
1444444767220289536,0.6832428574562073
1444444401237901312,0.5704952478408813
1443589341268242432,0.22648727893829346
1331211219852783616,0.16577625274658203
1273584992606662656,0.04168856143951416
1490635818532470784,0.07000023126602173
1488129184211906560,0.07668119668960571
1370061594776985600,0.5126048922538757
1366380119007363072,0.09440326690673828
1362132026732724224,0.7451522350311279
1361804331473920000,0.5299890041351318
1361736634853548032,0.1565690040588379
1361569238163415040,0.26383721828460693
1361417946547978240,0.6482004523277283
1361239534684561408,0.7451522350311279
1361234308976025600,0.14794617891311646
1361229881334456320,0.627281904220581
1361200039205490688,0.13751691579818726
1361072710152048640,0.07344818115234375
1360897829011656704,0.8999494314193726
1360818854025379840,0.1460198163986206
1360747383404003328,0.3649206757545471
1360717564222005248,0.3073473572731018
1360680187105595392,0.40549027919769287
1360627733328453632,0.1130211353302002
1360627482475585536,0.14233297109603882
1360627333762322432,0.15755563974380493
1360626975010881536,0.20133036375045776
1360626294980018176,0.3778337240219116
1360625569109602304,0.3341885209083557
1360537390482419712,0.06144356727600098
1360516138086596608,0.5401121973991394
1360516085821435904,0.3770238757133484
1360515609273004032,0.5045338273048401
1360514882152628224,0.5282474160194397
1360514814943113216,0.4943922758102417
1360494040114995200,0.08035480976104736
1360442771614687232,0.40467947721481323
1360384363196776448,0.0765455961227417
1360368242024472576,0.19686049222946167
1360335919098834944,0.04722404479980469
1360315256229224448,0.7132797837257385
1360314119174328320,0.3972618579864502
1360283170667700224,0.06764644384384155
1360282724922257408,0.07880693674087524
1360270734766047232,0.033065855503082275
1360254520421408768,0.679208517074585
1360211696007208960,0.08622580766677856
1360204737086451712,0.5189651250839233
1360204477685526528,0.32307183742523193
1360203777727483904,0.048510074615478516
1360203452417265664,0.0764264464378357
1360203303183876096,0.323034405708313
1360202476025176064,0.12289655208587646
1360200651087745024,0.19165253639221191
1360200022965571584,0.0669524073600769
1360199836243492864,0.21774721145629883
1360199069872840704,0.04066920280456543
1360198431046787072,0.18446308374404907
1360162767202889728,0.12838280200958252
1360156001916305408,0.16769933700561523
1360155449761402880,0.24365711212158203
1360154864085524480,0.05835849046707153
1360153639780835328,0.3411756753921509
1360123131147476992,0.2696250081062317
1360099263246708736,0.7451522350311279
1360044064154943488,0.08412683010101318
1360028256909549568,0.40297096967697144
1360023875216691200,0.10311228036880493
1359992278803169280,0.5220997333526611
1359988499475275776,0.11190235614776611
1359965031295836160,0.31221073865890503
1359930530150678528,0.09306877851486206
1359926645717692416,0.19967079162597656
1359923262814306304,0.7451522350311279
1359922289110876160,0.09022700786590576
1359921849409417216,0.13222825527191162
1359920582524076032,0.1199181079864502
1359916410147926016,0.06825369596481323
1359911404279652352,0.5322686433792114
1359904355504295936,0.12115424871444702
1359889817774026752,0.7486069202423096
1359882233419599872,0.08219039440155029
1359872329120174080,0.07463610172271729
1359868705132457984,0.11496496200561523
1359863383797948416,0.6033763885498047
1359862972529664000,0.6945552229881287
1359862633382477824,0.19602352380752563
