id,hate,offensive
1537694352402788352,0.025785863399505615,0.08815079927444458
1537551356281733120,0.012944459915161133,0.07332640886306763
1537544006162432000,0.017456471920013428,0.06588715314865112
1537537297586978816,0.024154245853424072,0.1269627809524536
1537525996060041216,0.02304708957672119,0.058988988399505615
1537523162140884992,0.041000425815582275,0.11356472969055176
1537519908573134848,0.038253605365753174,0.11663240194320679
1537515760511221760,0.09082174301147461,0.42582446336746216
1537514653642895360,0.019278883934020996,0.05989277362823486
1537514436528832512,0.04880046844482422,0.11411595344543457
1537513455128825856,0.01851433515548706,0.1277400255203247
1537509739902517248,0.06527400016784668,0.4031294584274292
1537507678288855040,0.03703957796096802,0.08480918407440186
1537505779300896768,0.04077804088592529,0.6069142818450928
1537503599260860416,0.019448518753051758,0.060883522033691406
1537499452809916416,0.0393223762512207,0.2741222381591797
1537496883152691200,0.05375504493713379,0.1916164755821228
1537493098602942464,0.02999657392501831,0.07942330837249756
1537492659677278208,0.021569490432739258,0.085970938205719
1537492476113862656,0.021914184093475342,0.07525873184204102
1537487772704980992,0.008084475994110107,0.09999191761016846
1537466455880499200,0.03883695602416992,0.1572505235671997
1537465641149554688,0.03703957796096802,0.08480918407440186
1537464766578425856,0.05831587314605713,0.16513758897781372
1537456420999806976,0.02184319496154785,0.07809287309646606
1537455747939938304,0.03703957796096802,0.08480918407440186
1537454529951715328,0.03861051797866821,0.1430174708366394
1537445487271284736,0.028774917125701904,0.1587049961090088
1537443213920722944,0.02883070707321167,0.1293296217918396
1537432566042484736,0.1464836597442627,0.3621615171432495
1537427701195153408,0.01563209295272827,0.0834997296333313
1537424777463357440,0.030914366245269775,0.10849511623382568
1537421645337751552,0.034451961517333984,0.08958679437637329
1537413523499794432,0.032020390033721924,0.17071634531021118
1537413253596434432,0.04355883598327637,0.1786220669746399
1537412868504702976,0.03442484140396118,0.15313369035720825
1537410526057201664,0.03484225273132324,0.07838976383209229
1537410404024045568,0.03484225273132324,0.07838976383209229
1537406920100925440,0.04104769229888916,0.12866425514221191
1537406887699828736,0.1469981074333191,0.2648506164550781
1537405691652100096,0.011582434177398682,0.29100555181503296
1537404394064445440,0.0362434983253479,0.18688881397247314
1537403000121081856,0.10456663370132446,0.2174779176712036
1537400961127395328,0.029515504837036133,0.07987445592880249
1537400318484713472,0.011149585247039795,0.09613341093063354
1537399756237971456,0.013877034187316895,0.060951054096221924
1537395994341560320,0.03513062000274658,0.07698190212249756
1537393004432003072,0.012863397598266602,0.069926917552948
1537391459233681408,0.6904570460319519,0.8816145062446594
1537390293682634752,0.02304595708847046,0.05947917699813843
1537389667322150912,0.12846064567565918,0.2713019847869873
1537389181428695040,0.01897484064102173,0.05574411153793335
1537387049673793536,0.1755194067955017,0.1899949312210083
1537386318430453760,0.01187443733215332,0.1286717653274536
1537385922760740864,0.017085611820220947,0.04645097255706787
1537379875174109184,0.027520179748535156,0.10209900140762329
1537379803535446016,0.02758193016052246,0.10264819860458374
1537376224426729472,0.06233102083206177,0.24122297763824463
1537374639541866496,0.3231216073036194,0.6215165853500366
1537370080220446720,0.14584654569625854,0.2049378752708435
1537369902708838400,0.03187447786331177,0.12419980764389038
1537368651485028352,0.057749032974243164,0.21075695753097534
1537363335229984768,0.021781861782073975,0.11039215326309204
1537360519774064640,0.025785863399505615,0.08815079927444458
1537359581956939776,0.10961198806762695,0.4245249032974243
1537359517679230976,0.06157904863357544,0.32741034030914307
1537359047959187456,0.023103535175323486,0.0727921724319458
1537358851724525568,0.05762201547622681,0.11711502075195312
1537358464896446464,0.03164786100387573,0.35179954767227173
1537358223958761472,0.010555922985076904,0.06944787502288818
1537358221345685504,0.06534326076507568,0.4078409671783447
1537357994916294656,0.02469611167907715,0.1344623565673828
1537357586210725888,0.01950937509536743,0.11458122730255127
1537357112757583872,0.016962707042694092,0.07459831237792969
1537356911292600320,0.012186944484710693,0.06407928466796875
1537356488695586816,0.03151482343673706,0.08188652992248535
1537356444055621632,0.031468987464904785,0.4721624255180359
1537355403230695424,0.13221722841262817,0.48572009801864624
1537354554559307776,0.0548437237739563,0.12293118238449097
1537354263076032512,0.03082352876663208,0.07011353969573975
1537352874530951168,0.02788364887237549,0.06643450260162354
1537351958092193792,0.024555623531341553,0.3358560800552368
1537347228041244672,0.024647235870361328,0.06957745552062988
1537345801403392000,0.02459484338760376,0.13553833961486816
1537343234577514496,0.042517006397247314,0.4623132348060608
1537340250002964480,0.022854924201965332,0.06947094202041626
1537340022344630272,0.030090689659118652,0.23156440258026123
1537339802990813184,0.04842907190322876,0.13957476615905762
1537339090219188224,0.037153661251068115,0.2231035828590393
1537338776900583424,0.04818439483642578,0.232713520526886
1537336434146803712,0.027214348316192627,0.15819168090820312
1537336202281492480,0.09686398506164551,0.12717044353485107
1537336045884301312,0.06557613611221313,0.10427433252334595
1537335758771593216,0.01734340190887451,0.3037071228027344
1537335681546129408,0.020185887813568115,0.07082128524780273
1537335212753014784,0.02642291784286499,0.43499159812927246
1537334350857097216,0.04866820573806763,0.11740827560424805
1537334083373629440,0.05643194913864136,0.2438063621520996
1537333664245235712,0.01397007703781128,0.1243668794631958
1537332466888892416,0.03183561563491821,0.4171319007873535
1537331463166779392,0.05766463279724121,0.08209377527236938
1537331424549814272,0.07010304927825928,0.2906000018119812
1537330725887803392,0.014082610607147217,0.054943084716796875
1537327213632184320,0.06433606147766113,0.268121600151062
1537326121355825152,0.11332190036773682,0.09629493951797485
1537322551055106048,0.020472228527069092,0.13996434211730957
1537321885347852288,0.026005089282989502,0.14515382051467896
1537320366762237952,0.059470295906066895,0.654606819152832
1537319632394231808,0.01979649066925049,0.1878800392150879
1537315777220583424,0.016784846782684326,0.07990843057632446
1537314518556102656,0.01432865858078003,0.07037603855133057
1537312543022129152,0.023583173751831055,0.08923602104187012
1537309621773271040,0.03329730033874512,0.32467591762542725
1537308344666443776,0.01913219690322876,0.07781648635864258
1537303839795290112,0.036534249782562256,0.18306505680084229
1537276164749897728,0.03710681200027466,0.36503684520721436
1537273973703991296,0.0383724570274353,0.12709957361221313
1537247266917974016,0.021800100803375244,0.0832831859588623
1537246546953023488,0.0203743577003479,0.2012629508972168
1537235317572632576,0.015836656093597412,0.08467882871627808
1537235294230958080,0.05643820762634277,0.10087895393371582
1537234974306250752,0.06502455472946167,0.5764385461807251
1537217771787927552,0.027923405170440674,0.3953511714935303
1537216839914487808,0.02567535638809204,0.1460241675376892
1537208610446618624,0.03857070207595825,0.12182635068893433
1537206909069053952,0.039271771907806396,0.09670394659042358
1537206229411430400,0.16418182849884033,0.18104135990142822
1537205071863324672,0.06459951400756836,0.14707523584365845
1537204824097312768,0.025310933589935303,0.08260494470596313
1537203803178651648,0.03361326456069946,0.11107361316680908
1537203097218457600,0.014749705791473389,0.06420338153839111
1537201655497773056,0.01451641321182251,0.07313758134841919
1537201262189588480,0.07852154970169067,0.4259253740310669
1537199815075024896,0.016824007034301758,0.11555171012878418
1537198762262777856,0.06862550973892212,0.5089467167854309
1537197075775033344,0.06904864311218262,0.10144180059432983
1537196704721956864,0.02133721113204956,0.06741362810134888
1537196296922189824,0.03464275598526001,0.0921928882598877
1537195721622970368,0.07266926765441895,0.4256649613380432
1537195335176572928,0.06873995065689087,0.5226736664772034
1537194204559986688,0.047396838665008545,0.21259278059005737
1537193779375099904,0.06459462642669678,0.30544042587280273
1537192813397426176,0.058904170989990234,0.2781238555908203
1537192454058917888,0.03703957796096802,0.08480918407440186
1537189554238914560,0.10588210821151733,0.9075360298156738
1537188390055333888,0.0431208610534668,0.15256285667419434
1537188376369061888,0.02587515115737915,0.07648950815200806
1537187793121705984,0.06333708763122559,0.2953829765319824
1537187600070545408,0.05110698938369751,0.13165730237960815
1537187079557357568,0.02812725305557251,0.14153951406478882
1537186789068349440,0.02762627601623535,0.07879531383514404
1537185467770507264,0.03231239318847656,0.4222516417503357
1537185159048462336,0.05943852663040161,0.21045172214508057
1537184748447186944,0.05831754207611084,0.3178488612174988
1537184746333405184,0.012962102890014648,0.05580103397369385
1537184214587777024,0.03739243745803833,0.2924920320510864
1537183874467364864,0.03242135047912598,0.3673444986343384
1537183850371362816,0.0715978741645813,0.35469675064086914
1537183757832441856,0.07251256704330444,0.46818017959594727
1537183618317025280,0.03924769163131714,0.24612760543823242
1537182738326900736,0.0377461314201355,0.8284067511558533
1537182381978931200,0.018682539463043213,0.12264639139175415
1537182279155339264,0.029709935188293457,0.236486554145813
1537182270351720448,0.02059197425842285,0.05125361680984497
1537181700295622656,0.012360870838165283,0.13900834321975708
1537181229526794240,0.0605122447013855,0.18744003772735596
1537180618643185664,0.06580078601837158,0.14965039491653442
1537180412019150848,0.038599491119384766,0.17735791206359863
1537180117541146624,0.022346556186676025,0.08442962169647217
1537180108238245888,0.05805349349975586,0.5109526515007019
1537178427148488704,0.0230141282081604,0.5910508036613464
1537178294977691648,0.02423679828643799,0.06415039300918579
1537176784026107904,0.03703957796096802,0.08480918407440186
1537176222655979520,0.018993079662322998,0.1723601222038269
1537175924474527744,0.016142189502716064,0.0673409104347229
1537175564615880704,0.041339218616485596,0.09110450744628906
1537175083789209600,0.01592850685119629,0.07099485397338867
1537175037890928640,0.03703957796096802,0.08480918407440186
1537175037849083904,0.015400588512420654,0.05606389045715332
1537174969507057664,0.0251617431640625,0.08910012245178223
1537174657811501056,0.03703957796096802,0.08480918407440186
1537174560482766848,0.03703957796096802,0.08480918407440186
1537174412088205312,0.03703957796096802,0.08480918407440186
1537174260116082688,0.03317230939865112,0.17664897441864014
1537174232563605504,0.03703957796096802,0.08480918407440186
1537174193485271040,0.06639409065246582,0.6666347980499268
1537174163504390144,0.03703957796096802,0.08480918407440186
1537174053987000320,0.03703957796096802,0.08480918407440186
1537173992758460416,0.02148914337158203,0.09719330072402954
1537173982226665472,0.03703957796096802,0.08480918407440186
1537173879659057152,0.02998560667037964,0.07872110605239868
1537173580915539968,0.03985863924026489,0.4334925413131714
1537173406508060672,0.04463815689086914,0.5550417304039001
1537172835256438784,0.342094361782074,0.7407146096229553
1537171544924995584,0.021254777908325195,0.0700831413269043
1537171440205701120,0.19013547897338867,0.708296537399292
1537171379124068352,0.13338124752044678,0.6894378066062927
1537171077205573632,0.030351877212524414,0.14197897911071777
1537170973719515136,0.04649990797042847,0.4751312732696533
1537170442502512640,0.021359384059906006,0.07471603155136108
1537170290115072000,0.014042317867279053,0.08587509393692017
1537170206417625088,0.05089378356933594,0.06750786304473877
1537170065640067072,0.0259895920753479,0.060794055461883545
1537170018567434240,0.025995373725891113,0.11102169752120972
1537169578018713600,0.027332305908203125,0.07809805870056152
1537169496884105216,0.021917343139648438,0.14095193147659302
1537169387412668416,0.039108335971832275,0.061985552310943604
1537168927708418048,0.04779696464538574,0.3422275185585022
1537168796875730944,0.06784647703170776,0.14049148559570312
1537168650687467520,0.10673272609710693,0.6544578075408936
1537168424153006080,0.03703957796096802,0.08480918407440186
1537167915895574528,0.033206820487976074,0.0605548620223999
1537167601842913280,0.026307880878448486,0.5987862348556519
1537167561099460608,0.018274247646331787,0.07533031702041626
1537167146031144960,0.024678468704223633,0.06200051307678223
1537167024870379520,0.03218168020248413,0.6439719200134277
1537166891445276672,0.012978136539459229,0.13804954290390015
1537165920380289024,0.03684598207473755,0.48395007848739624
1537165819947409408,0.018647372722625732,0.06828463077545166
1537165804239659008,0.029254257678985596,0.19539105892181396
1537165512559427584,0.030292272567749023,0.08447998762130737
1537165443047337984,0.7101464867591858,0.7926667928695679
1537164895023685632,0.07360243797302246,0.8353993892669678
1537164669055447040,0.02656334638595581,0.0764341950416565
1537164517033054208,0.03703957796096802,0.08480918407440186
1537164364205002752,0.018072545528411865,0.0780559778213501
1537164156431908864,0.053873658180236816,0.2433004379272461
1537163696761339904,0.030854642391204834,0.07275974750518799
1537163615572213760,0.03703957796096802,0.08480918407440186
1537163573041979392,0.007617771625518799,0.1209680438041687
1537163542603915264,0.03703957796096802,0.08480918407440186
1537163515248746496,0.006475925445556641,0.06863415241241455
1537163498266013696,0.03703957796096802,0.08480918407440186
1537163474433937408,0.03703957796096802,0.08480918407440186
1537163418867744768,0.02368372678756714,0.3966999053955078
1537163394712731648,0.03703957796096802,0.08480918407440186
1537163258771161088,0.01755666732788086,0.05988389253616333
1537163068060356608,0.042691707611083984,0.8174816370010376
1537163054273667072,0.03703957796096802,0.08480918407440186
1537163015358922752,0.024385809898376465,0.08369874954223633
1537163006467088384,0.007617771625518799,0.1209680438041687
1537162969200709632,0.03703957796096802,0.08480918407440186
1537162939530108928,0.006475925445556641,0.06863415241241455
1537162914246840320,0.03703957796096802,0.08480918407440186
1537162873465716736,0.03703957796096802,0.08480918407440186
1537162854192885760,0.03703957796096802,0.08480918407440186
1537162524881297408,0.06576967239379883,0.6196726560592651
1537161991453872128,0.021577835083007812,0.06038641929626465
1537161755385905152,0.025722861289978027,0.13611680269241333
1537161742161256448,0.025414884090423584,0.7720462679862976
1537161001942016000,0.17244964838027954,0.14133769273757935
1537160421471309824,0.018040597438812256,0.05904996395111084
1537160312218079232,0.02828967571258545,0.09653544425964355
1537160277870903296,0.03703957796096802,0.08480918407440186
1537160238549409792,0.030203819274902344,0.07612168788909912
1537160036413317120,0.026370704174041748,0.09024250507354736
1537160013482950656,0.03593093156814575,0.21635252237319946
1537159715159003136,0.02047407627105713,0.06083947420120239
1537159668392505344,0.02067774534225464,0.07190918922424316
1537159597395300352,0.029783666133880615,0.08040761947631836
1537158719582003200,0.02062159776687622,0.06476593017578125
1537158596328312832,0.019726157188415527,0.14755141735076904
1537157995108474880,0.02950155735015869,0.11993110179901123
1537157545265139712,0.023875176906585693,0.15017908811569214
1537157082776059904,0.01533132791519165,0.08197277784347534
1537156524086263808,0.04181325435638428,0.5906838178634644
1537156264496619520,0.01728367805480957,0.072357177734375
1537156125862273024,0.036077141761779785,0.7373106479644775
1537156084829388800,0.02495962381362915,0.07068860530853271
1537156046074036224,0.01573580503463745,0.07282894849777222
1537155132126662656,0.035540640354156494,0.358245849609375
1537154950136008704,0.04013979434967041,0.3581395149230957
1537154838139658240,0.029985904693603516,0.16349774599075317
1537154555041001472,0.026582062244415283,0.19665277004241943
1537154458962075648,0.04478633403778076,0.12387001514434814
1537154200882274304,0.10424655675888062,0.586313784122467
1537154125883908096,0.035908401012420654,0.1738845705986023
1537153795641200640,0.03703957796096802,0.08480918407440186
1537153528635981824,0.03703957796096802,0.08480918407440186
1537153439804833792,0.03703957796096802,0.08480918407440186
1537153280295555072,0.03703957796096802,0.08480918407440186
1537152718275485696,0.028845548629760742,0.43076080083847046
1537152558409601024,0.03041255474090576,0.32677698135375977
1537152342159769600,0.026333868503570557,0.07534348964691162
1537152183208132608,0.01755666732788086,0.0666356086730957
1537151720102436864,0.017981410026550293,0.09013879299163818
1537151671666712576,0.03225588798522949,0.0875084400177002
1537151184548552704,0.05615580081939697,0.2599374055862427
1537151071394619392,0.02425539493560791,0.06230795383453369
1537151049580089344,0.13607555627822876,0.4895167946815491
1537150826023632896,0.023835837841033936,0.11525285243988037
1537150585928945664,0.06257808208465576,0.7897129654884338
1537150216536834048,0.030969858169555664,0.12244415283203125
1537150186228748288,0.017375290393829346,0.06760650873184204
1537150093069000704,0.06321626901626587,0.6234356760978699
1537147541569032192,0.17765653133392334,0.3593100905418396
1537140611991711744,0.03099876642227173,0.21898645162582397
1537138824312238080,0.029536724090576172,0.18209844827651978
1537137164982669312,0.025487661361694336,0.06795138120651245
1537137133617569792,0.04754418134689331,0.12420773506164551
1537136569542397952,0.03568863868713379,0.09760653972625732
1537136381285261312,0.04366391897201538,0.10331583023071289
1537134333689049088,0.09180289506912231,0.25639498233795166
1537379685356675072,0.05298185348510742,0.10013258457183838
1519061779707580416,0.03897261619567871,0.10212278366088867
1505854928111165440,0.013025522232055664,0.07015830278396606
1505839028620378112,0.02066093683242798,0.03107541799545288
1505835715376132096,0.03349590301513672,0.03492528200149536
1505835547016765440,0.02108985185623169,0.049656689167022705
1505834985575563264,0.020221829414367676,0.06437957286834717
1505834827228061696,0.017909646034240723,0.04984968900680542
1505834737595727872,0.015479743480682373,0.07594949007034302
1505834219926437888,0.019258201122283936,0.051001012325286865
1505834152201003008,0.022176146507263184,0.15578842163085938
1505833492298575872,0.019553184509277344,0.040013909339904785
1505668802125737984,0.02744901180267334,0.093150794506073
1505657959501680640,0.021436572074890137,0.06148916482925415
1505632263802871808,0.015108644962310791,0.05157250165939331
1505612116253892608,0.028741836547851562,0.10648417472839355
1505598421956272128,0.01639455556869507,0.07287472486495972
1505598067550031872,0.0114973783493042,0.058287858963012695
1505597611478241280,0.035477638244628906,0.07499384880065918
1505597475289288704,0.018457353115081787,0.07807332277297974
1505596937810190336,0.022455215454101562,0.05954873561859131
1505596780863438848,0.021872401237487793,0.059979259967803955
1505594763050950656,0.016505181789398193,0.06534510850906372
1505593005134290944,0.015701651573181152,0.062232375144958496
1505568257423646720,0.023237764835357666,0.10961967706680298
1505558782813822976,0.01965385675430298,0.07677125930786133
1505517077246976000,0.013804078102111816,0.06302571296691895
1505515367321546752,0.045739829540252686,0.09437340497970581
1505511811394977792,0.013648688793182373,0.06639158725738525
1505497714666188800,0.09335505962371826,0.5693501234054565
1505487395675856896,0.023761987686157227,0.16677886247634888
1505483697176420352,0.016806840896606445,0.06586664915084839
1491842282861076480,0.01625591516494751,0.04931563138961792
1491159248914751488,0.20271962881088257,0.11661899089813232
1491158980823257088,0.07060074806213379,0.3212076425552368
1483368028318351360,0.041002750396728516,0.14014941453933716
1483362428448612352,0.029977083206176758,0.07665175199508667
1483123377405636608,0.019551992416381836,0.05775994062423706
1483121808937259008,0.05272090435028076,0.752979040145874
1483121131452305408,0.027484416961669922,0.07967334985733032
1473954715205570560,0.02455800771713257,0.14109879732131958
1473934428149886976,0.04469984769821167,0.11089849472045898
1473747945770008576,0.06353634595870972,0.17482268810272217
1473724945616318464,0.017012476921081543,0.06595587730407715
1451596336344805376,0.02508234977722168,0.07991695404052734
1451481093803323392,0.03505682945251465,0.11849886178970337
1450846875288965120,0.013805508613586426,0.07620745897293091
1449121316192276480,0.03699171543121338,0.15207922458648682
1447951286633107456,0.013784408569335938,0.06523847579956055
1447603624239042560,0.024791061878204346,0.08657068014144897
1447452656423907328,0.02802485227584839,0.21191191673278809
1447313918091747328,0.035893380641937256,0.3467267155647278
1447253637965795328,0.02379971742630005,0.2974444031715393
1447237924685242368,0.03703957796096802,0.08480918407440186
1447212932727721984,0.021918058395385742,0.06285029649734497
1447203064214171648,0.010632336139678955,0.04424804449081421
1447159906986037248,0.03703957796096802,0.08480918407440186
1447150778196664320,0.14721709489822388,0.8225752115249634
1447142789628715008,0.09132468700408936,0.8740797638893127
1447142131483791360,0.03793889284133911,0.4719061851501465
1447141002230255616,0.07128363847732544,0.8014007806777954
1447129239287996416,0.05205893516540527,0.08850842714309692
1447123289130901504,0.022350847721099854,0.07882767915725708
1447121216788213760,0.06141805648803711,0.43159782886505127
1447121093458898944,0.020519137382507324,0.4630151391029358
1447120785856946176,0.10338866710662842,0.21758002042770386
1447115376819642368,0.011078715324401855,0.052752912044525146
1447114844591771648,0.022398948669433594,0.09373354911804199
1447109788152827904,0.30060744285583496,0.253948450088501
1447107051956604928,0.04748600721359253,0.19781899452209473
1447098152775999488,0.03476327657699585,0.1243392825126648
1447090438100426752,0.021655559539794922,0.07485693693161011
1447086880034541568,0.10507750511169434,0.23570197820663452
1447085687216427008,0.05785137414932251,0.2024517059326172
1447075998839676928,0.03550618886947632,0.2983626127243042
1447038782411313152,0.025916755199432373,0.05948781967163086
1447029309680488448,0.17399024963378906,0.5098230838775635
1446997745135460352,0.40199553966522217,0.8336763978004456
1446996703450738688,0.22825300693511963,0.3927149772644043
1446992812197679104,0.19678020477294922,0.55306476354599
1446979790033104896,0.03524059057235718,0.07532286643981934
1446973801011482624,0.035501062870025635,0.40350955724716187
1446973513806516224,0.027667641639709473,0.28955644369125366
1446973154581221376,0.014294147491455078,0.07980310916900635
1446972840562003968,0.04149770736694336,0.25716686248779297
1446972554917330944,0.02379816770553589,0.058210670948028564
1446972120551075840,0.03580814599990845,0.07653719186782837
1446972103215943680,0.02029651403427124,0.19362229108810425
1446971945283620864,0.022195875644683838,0.10279256105422974
1446970727912116224,0.013929545879364014,0.052753984928131104
1446970565525393408,0.07024043798446655,0.3776804208755493
1446970258489757696,0.03038036823272705,0.07404971122741699
1446970086926036992,0.02652561664581299,0.07107508182525635
1446970056022368256,0.021575212478637695,0.1336076855659485
1446969983624482816,0.017342746257781982,0.09875017404556274
1446969763679416320,0.10858255624771118,0.17798715829849243
1446968853725069312,0.04239743947982788,0.10495996475219727
1446968159509024768,0.02872556447982788,0.10237753391265869
1446967833548791808,0.01515871286392212,0.07456880807876587
1446967650270208000,0.06837010383605957,0.5995223522186279
1446967527897194496,0.025517582893371582,0.09256774187088013
1446966936802299904,0.03298693895339966,0.0674281120300293
1446966900626542592,0.04264932870864868,0.14814120531082153
1446966298353848320,0.02358931303024292,0.0745285153388977
1446966260982587392,0.021029412746429443,0.0775725245475769
1446965602967502848,0.025372743606567383,0.09861302375793457
1446965274578718720,0.014449119567871094,0.06827956438064575
1446965206014439424,0.02932649850845337,0.08599871397018433
1446965043413889024,0.016913771629333496,0.06880974769592285
1446964943413293056,0.023060321807861328,0.09722506999969482
1446964189206036480,0.024765074253082275,0.11933737993240356
1446963899425861632,0.02600306272506714,0.08176451921463013
1446963778483073024,0.029262781143188477,0.07472497224807739
1446963663664033792,0.03764796257019043,0.41241931915283203
1446963318070075392,0.02276235818862915,0.05466198921203613
1446963194640179200,0.029262781143188477,0.07472497224807739
1446963166366285824,0.035431623458862305,0.09384262561798096
1446963133252349952,0.04142189025878906,0.11339312791824341
1446963071549939712,0.04597359895706177,0.19411033391952515
1446963011974049792,0.029262781143188477,0.07472497224807739
1446962728493535232,0.019699275493621826,0.08504265546798706
1446962183691247616,0.030228257179260254,0.0728534460067749
1446961826009391104,0.029262781143188477,0.07472497224807739
1446961795508449280,0.02807462215423584,0.08758056163787842
1446961099681718272,0.019635677337646484,0.05716365575790405
1446960937169195008,0.0501101016998291,0.11764919757843018
1446960180499988480,0.029262781143188477,0.07472497224807739
1446960090775498752,0.029262781143188477,0.07472497224807739
1446959981354442752,0.029262781143188477,0.07472497224807739
1446959857584820224,0.029262781143188477,0.07472497224807739
1446959853365309440,0.04108911752700806,0.13854992389678955
1446959334580178944,0.029262781143188477,0.07472497224807739
1446959210240086016,0.018920183181762695,0.05925393104553223
1446959101204905984,0.021453678607940674,0.07653582096099854
1446958672240840704,0.07118147611618042,0.3162580132484436
1446958546617262080,0.022875070571899414,0.055470824241638184
1446957468991594496,0.09785962104797363,0.13600265979766846
1446955532598878208,0.156527578830719,0.7520388960838318
1446953010148556800,0.07668060064315796,0.31405317783355713
1446951274193334272,0.03703957796096802,0.08480918407440186
1446950998145179648,0.04978930950164795,0.08744627237319946
1446950885175791616,0.019317626953125,0.0678820013999939
1446950651523633152,0.013905525207519531,0.09967279434204102
1446950507474526208,0.040814340114593506,0.15476691722869873
1446949826655096832,0.07840263843536377,0.11470043659210205
1446948281733496832,0.0187719464302063,0.06199300289154053
1446947541040369664,0.011701345443725586,0.048316359519958496
1446947256238804992,0.027587056159973145,0.07856428623199463
1446946947143815168,0.030562996864318848,0.274092435836792
1446946870568304640,0.016925513744354248,0.08924335241317749
1446946512508968960,0.03912365436553955,0.08049666881561279
